study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,target_share_decisions_final100,total_decisions,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1020,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00132,199969,22,25,29,31,1.0,192131,4961,193,2684,7,17,169
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1021,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0004,199955,17,17,21,24,1.0,191941,4898,164,2952,1,13,87
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1022,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0005,199968,11,12,14,16,1.0,194247,3072,120,2529,2,63,224
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1023,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0011,199960,13,15,16,20,1.0,192485,4397,192,2886,2,41,208
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1024,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0008,199966,15,19,27,35,1.0,193895,3603,233,2235,2,72,149
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1025,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,4e-05,199960,20,21,21,24,1.0,191921,5004,117,2918,2,5,6
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1026,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00022,199960,10,11,11,17,1.0,195082,2344,120,2414,1,7,154
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1027,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00276,199957,17,26,28,32,1.0,194709,3287,277,1684,3,61,367
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1028,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,6e-05,199968,6,8,8,9,1.0,196589,2009,43,1327,1,11,110
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1029,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00054,199964,14,20,22,26,1.0,194405,3626,182,1751,2,49,221
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1030,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00064,199952,20,21,26,29,1.0,195862,2259,176,1655,4,19,147
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1001,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,2.202643171806168e-05,181600,4,4,4,4,1.0,117944,50523,86,13047,1,3,284
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1002,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0002654867256637,180800,1,2,3,3,2.0,115930,52502,20,12348,2,30,91
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1003,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0004166666666666,182400,1,1,1,1,1.0,123071,51554,32,7743,1,1,306
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1004,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,185200,1,1,1,1,2.0,122088,50110,1,13001,2,2,2
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1005,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021881838074398,182800,2,2,2,2,1.0,116869,51916,416,13599,1,1,5
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1006,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0043478260869565,184000,3,3,3,5,1.0,118877,52221,822,12080,1,1,125
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1007,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,186800,2,3,3,3,1.0,120314,53839,185,12462,1,2,39
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1008,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,181600,3,3,3,3,1.0,112439,52733,67,16361,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1009,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,1,1,1,1,2.0,118232,50843,42,14883,2,2,2
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1010,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0022471910112359,178000,1,1,1,1,1.0,116112,50072,400,11416,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1011,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0014806866952789,186400,0,0,0,1,138.0,122472,48159,73,15696,138,138,138
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1012,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021645021645021,184800,1,1,1,1,1.0,118203,54197,400,12000,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1013,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,4.184100418410042e-05,191200,3,3,3,4,1.0,128065,51075,209,11851,1,2,2
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1014,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0045238095238095,184800,6,6,7,8,1.0,123740,49162,895,11003,1,2,61
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1015,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182400,0,0,0,1,199.0,113640,54274,1,14485,199,199,199
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1016,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0022295805739514,181200,2,2,2,2,1.0,120653,48931,402,11214,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1017,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,1,1,1,1,3.0,122875,46937,50,14138,3,3,3
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1018,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,178800,3,3,3,3,1.0,112318,53350,34,13098,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1019,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184400,0,0,0,1,103.0,122399,50447,9,11545,103,103,103
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1020,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,4.2735042735042735e-05,187200,1,1,2,3,1.0,115708,57310,7,14175,1,75,103
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1021,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0011699779249448,181200,2,2,3,3,1.0,124919,44530,156,11595,1,2,73
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1022,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0025536480686695,186400,2,2,2,3,1.0,127828,47417,473,10682,1,1,163
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1023,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,183600,2,2,2,2,1.0,122741,47488,81,13290,1,3,263
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1024,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021551724137931,185600,3,3,3,3,1.0,116649,59243,533,9175,1,2,2
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1025,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0018995633187772,183200,1,1,1,1,1.0,119632,50731,117,12720,1,260,321
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1026,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021978021978021,182000,1,1,3,3,1.0,119362,49447,407,12784,1,53,75
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1027,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182800,3,3,3,3,1.0,123742,51208,164,7686,1,1,2
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1028,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,187200,2,2,2,2,1.0,126589,48140,9,12462,1,1,228
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1029,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0022844827586206,185600,2,2,2,2,1.0,124119,50221,411,10849,1,1,209
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1030,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,179600,1,1,2,2,2.0,117160,48796,76,13568,2,2,75
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1001,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00022,199954,5,6,7,11,1.0,192797,5477,53,1627,2,44,122
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1002,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,6e-05,199952,1,1,2,3,2.0,194494,3198,12,2248,88,196,366
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1003,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0001,199956,1,2,2,9,1.0,194533,3840,52,1531,110,113,122
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1004,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00016,199963,7,7,7,7,2.0,191592,5290,55,3026,2,4,23
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1005,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00014,199957,2,2,2,2,1.0,197399,1507,32,1019,11,246,247
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1006,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00028,199960,4,4,6,6,1.0,195875,2765,63,1257,15,214,216
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1007,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00046,199967,11,14,18,18,1.0,195630,2380,98,1859,17,20,56
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1008,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0004,199954,5,5,6,7,1.0,193817,3408,48,2681,1,15,61
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1009,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,2e-05,199960,0,0,0,0,394.0,193971,3601,1,2387,394,394,394
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1010,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00016,199945,2,2,2,2,1.0,195152,3049,10,1734,1,7,365
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1011,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00014,199966,4,8,8,10,2.0,186820,9467,48,3631,7,29,36
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1012,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,4e-05,199962,1,1,1,2,1.0,193531,3835,12,2584,1,1,176
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1013,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,2e-05,199978,4,4,8,16,1.0,191530,5006,69,3373,4,92,191
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1014,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00246,199962,5,5,13,20,1.0,195298,2552,242,1870,102,355,367
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1015,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199956,0,2,2,2,33.0,196063,2030,11,1852,33,33,45
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1016,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00012,199953,3,3,3,4,1.0,194010,4005,23,1915,1,1,2
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1017,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00034,199960,0,0,2,3,67.0,195012,3127,30,1791,86,219,387
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1018,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,2e-05,199947,3,3,3,3,1.0,196004,2242,13,1688,1,1,10
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1019,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,6e-05,199961,1,1,1,2,11.0,193397,3984,17,2563,11,11,171
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1020,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,8e-05,199968,3,3,4,5,1.0,196028,2070,26,1844,2,19,77
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1021,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0001,199953,4,4,4,5,1.0,193367,3940,16,2630,3,4,17
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1022,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00018,199966,2,2,3,4,1.0,195446,2503,23,1994,1,82,146
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1023,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0001,199959,5,5,6,7,1.0,194791,3144,47,1977,2,3,81
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1024,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00012,199964,4,6,7,7,1.0,193784,4304,43,1833,2,6,36
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1025,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,8e-05,199958,1,2,2,2,1.0,192137,5275,13,2533,1,31,289
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1026,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0002,199955,2,3,4,5,1.0,196160,2007,21,1767,5,45,126
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1027,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0002,199957,3,4,4,5,1.0,194902,3223,39,1793,1,34,337
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1028,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,2e-05,199968,2,2,2,2,1.0,196629,2011,11,1317,1,1,344
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1029,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00018,199964,3,3,3,3,1.0,194179,3919,31,1835,1,3,224
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1030,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0001,199949,0,0,2,3,79.0,194410,3604,17,1918,79,84,172
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1001,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,181600,0,0,0,0,,117632,50518,0,13450,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1002,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,180800,0,0,0,0,,116003,52502,0,12295,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1003,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182400,0,0,0,0,,122983,51873,0,7544,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1004,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,185200,0,0,0,0,,122099,50100,0,13001,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1005,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182400,0,0,0,0,,115992,52699,0,13709,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1006,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,183200,0,0,0,0,,122785,50067,0,10348,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1007,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,186800,0,0,0,0,,120035,54303,0,12462,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1008,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,181600,0,0,0,0,,112477,52762,0,16361,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1009,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,0,0,0,0,,118274,50843,0,14883,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1010,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,177600,0,0,0,0,,115097,50183,0,12320,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1011,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,186400,0,0,0,0,,122472,48403,0,15525,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1012,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184400,0,0,0,0,,117127,57329,0,9944,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1013,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,191200,0,0,0,0,,128310,50676,0,12214,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1014,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,0,0,0,0,,126022,48404,0,9574,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1015,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182400,0,0,0,0,,113640,54275,0,14485,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1016,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,180800,0,0,0,0,,128225,40536,0,12039,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1017,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,0,0,0,0,,122925,46937,0,14138,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1018,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,178800,0,0,0,0,,112350,53352,0,13098,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1019,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184400,0,0,0,0,,122399,50456,0,11545,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1020,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,187200,0,0,0,0,,115557,57314,0,14329,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1021,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,181200,0,0,0,0,,124502,44710,0,11988,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1022,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,186000,0,0,0,0,,127457,47050,0,11493,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1023,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,183600,0,0,0,0,,122479,47488,0,13633,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1024,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,185200,0,0,0,0,,115808,58016,0,11376,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1025,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,183200,0,0,0,0,,119670,50810,0,12720,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1026,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,181600,0,0,0,0,,121330,46997,0,13273,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1027,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182800,0,0,0,0,,123899,51215,0,7686,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1028,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,187200,0,0,0,0,,126589,48149,0,12462,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1029,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,185200,0,0,0,0,,123381,49134,0,12685,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1030,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,179600,0,0,0,0,,116531,49501,0,13568,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1001,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199954,0,0,0,0,,192805,5500,0,1649,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1002,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199952,0,0,0,0,,194491,3205,0,2256,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1003,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199956,0,0,0,0,,194362,4010,0,1584,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1004,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199963,0,0,0,0,,191552,5312,0,3099,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1005,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199956,0,0,0,0,,193791,3399,0,2766,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1006,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199958,0,0,0,0,,195222,2996,0,1740,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1007,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199967,0,0,0,0,,195717,2393,0,1857,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1008,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199954,0,0,0,0,,193885,3393,0,2676,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1009,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199960,0,0,0,0,,193971,3602,0,2387,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1010,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199944,0,0,0,0,,193104,4664,0,2176,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1011,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199966,0,0,0,0,,187225,9046,0,3695,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1012,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199961,0,0,0,0,,193676,3595,0,2690,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1013,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199978,0,0,0,0,,191603,5003,0,3372,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1014,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199960,0,0,0,0,,197051,1750,0,1159,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1015,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199956,0,0,0,0,,196073,2033,0,1850,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1016,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199952,0,0,0,0,,195486,2386,0,2080,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1017,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199960,0,0,0,0,,195023,3152,0,1785,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom1,1018,NONE,,,,,0.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199947,0,0,0,0,,195964,2295,0,1688,1,1,1
