study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,fake_repost_share_all,fake_repost_share_final100,target_share_all,target_share_final100,fake_repost_share_decisions,target_share_decisions,participation_rate,fake_repost_share_decisions_final100,target_share_decisions_final100,total_decisions,cumulative_fake_reposts,target_fake_rate_all,target_unique_reposters_p400,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,fake_repost_share_during,fake_repost_share_post100,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10466,0.12708,6e-05,6e-05,0.1046851244298631,6.001440345682964e-05,0.99976,0.12708,6e-05,199952,20932,0.635,5,1,1,2,3,2.0,0.10466,,194494,3198,12,2248,88,196,366
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.07728,0.06218,0.000345,0.00014,0.077297005341175,0.0003450759167016,0.99978,0.06218,0.00014,199956,15456,0.6775,17,1,2,2,15,1.0,0.07728,,194618,3742,69,1527,113,126,173
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10687,0.05252,0.000375,0.00026,0.1068897746083025,0.0003750693878367,0.999815,0.05252,0.00026,199963,21374,0.705,10,8,8,8,8,2.0,0.10687,,191589,5269,75,3030,3,7,24
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.07544,0.0820999999999999,0.000155,0.00016,0.0754562230879639,0.0001550333321664,0.999785,0.0821,0.00016,199957,15088,0.6625,8,2,2,2,2,1.0,0.07544,,197406,1504,31,1016,11,246,247
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09123,0.14618,0.000305,0.00028,0.0912482496499299,0.0003050610122024,0.9998,0.14618,0.00028,199960,18246,0.68,13,4,4,6,6,1.0,0.09123,,195880,2764,61,1255,15,214,216
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.092075,0.09386,0.0002399999999999,0.00022,0.0920901948821555,0.000240039606535,0.999835,0.09386,0.00022,199967,18415,0.6625,12,7,9,12,12,1.0,0.092075,,195716,2348,48,1855,17,19,30
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.092655,0.09688,0.000365,0.00082,0.092676315552577,0.0003650839693129,0.99977,0.09688,0.00082,199954,18531,0.7075,13,6,6,7,8,1.0,0.092655,,193792,3413,73,2676,13,61,365
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.100265,0.08486,1e-05,4e-05,0.1002850570114022,1.0002000400080016e-05,0.9998,0.08486,4e-05,199960,20053,0.665,1,0,0,0,0,394.0,0.100265,,193969,3602,2,2387,394,394,394
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.092955,0.12392,7.5e-05,0.0001799999999999,0.0929805696566555,7.50206306734352e-05,0.999725,0.12392,0.00018,199945,18591,0.64,4,2,2,2,2,1.0,0.092955,,195147,3049,15,1734,1,7,311
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.113285,0.1154,0.000245,0.00016,0.1133042617244931,0.0002450416570817,0.99983,0.1154,0.00016,199966,22657,0.6525,10,4,8,8,10,2.0,0.113285,,186801,9490,49,3626,7,29,36
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.096205,0.07452,4.5e-05,4e-05,0.0962232824236604,4.500855162480871e-05,0.99981,0.07452,4e-05,199962,19241,0.6675,2,1,1,1,2,1.0,0.096205,,193542,3830,9,2581,1,1,176
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.105395,0.1054399999999999,0.0005949999999999,0.00074,0.1054065947254198,0.0005950654572002,0.99989,0.10544,0.00074,199978,21079,0.705,23,4,4,10,16,1.0,0.105395,,191452,5012,119,3395,89,109,370
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09121,0.10798,0.001455,0.003,0.0912273331933067,0.0014552765025354,0.99981,0.10798,0.003,199962,18242,0.67,68,5,5,13,20,1.0,0.09121,,195201,2592,291,1878,105,277,362
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.087225,0.08272,5e-05,0.0,0.0872441937226189,5.001100242053252e-05,0.99978,0.08272,0.0,199956,17445,0.6575,2,0,2,2,2,33.0,0.087225,,196064,2031,10,1851,33,33,45
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.101485,0.1162,0.000165,0.0003,0.1015088545808265,0.0001650387841142,0.999765,0.1162,0.0003,199953,20297,0.6725,6,3,3,3,4,1.0,0.101485,,194044,3962,33,1914,1,2,386
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08663,0.0756,0.0002949999999999,0.0007199999999999,0.0866473294658931,0.0002950590118023,0.9998,0.0756,0.00072,199960,17326,0.6675,16,0,0,2,3,67.0,0.08663,,194938,3174,59,1789,219,226,391
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.086705,0.16798,0.00011,2e-05,0.0867279829154726,0.0001100291577267,0.999735,0.16798,2e-05,199947,17341,0.68,6,4,6,6,6,1.0,0.086705,,195985,2247,22,1693,1,10,26
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12383,0.14574,0.000135,0.00022,0.1238541515595541,0.0001350263301343,0.999805,0.14574,0.00022,199961,24766,0.64,5,1,1,1,2,11.0,0.12383,,193386,3986,27,2562,171,314,314
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.086015,0.07292,0.000145,8e-05,0.0860287646023363,0.0001450232037125,0.99984,0.07292,8e-05,199968,17203,0.6825,5,3,3,4,5,1.0,0.086015,,196025,2070,29,1844,2,19,77
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.097305,0.10502,0.0001,8e-05,0.0973278720499317,0.0001000235055237,0.999765,0.10502,8e-05,199953,19461,0.6625,6,5,5,5,6,1.0,0.097305,,193363,3935,20,2635,3,4,17
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0944599999999999,0.12236,0.00013,0.00026,0.0944760609303581,0.0001300221037576,0.99983,0.12236,0.00026,199966,18892,0.66,6,2,2,3,4,1.0,0.0944599999999999,,195444,2502,26,1994,1,82,379
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.096315,0.08368,0.000265,0.0002,0.0963347486234678,0.0002650543361389,0.999795,0.08368,0.0002,199959,19263,0.6875,8,5,5,6,7,1.0,0.096315,,194793,3142,53,1971,2,3,81
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08608,0.10784,0.00026,0.00016,0.0860954971894941,0.0002600468084255,0.99982,0.10784,0.00016,199964,17216,0.69,8,4,7,8,8,1.0,0.08608,,193764,4315,52,1833,2,6,36
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.081155,0.05122,8e-05,8e-05,0.0811720461296872,8.001680352874104e-05,0.99979,0.05122,8e-05,199958,16231,0.6875,3,1,2,2,2,1.0,0.081155,,192134,5275,16,2533,1,31,289
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.084515,0.12632,0.0001,0.00014,0.0845340201545347,0.0001000225050636,0.999775,0.12632,0.00014,199955,16903,0.6675,6,2,3,4,5,1.0,0.084515,,196173,2000,20,1762,5,45,126
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08842,0.12472,0.000305,0.0004,0.0884390143880934,0.0003050655891016,0.999785,0.12472,0.0004,199957,17684,0.6975,10,3,7,7,8,1.0,0.08842,,194956,3161,61,1779,6,28,189
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.093845,0.10238,5.5e-05,2e-05,0.0938600176028164,5.500880140822532e-05,0.99984,0.10238,2e-05,199968,18769,0.665,3,2,2,2,2,1.0,0.093845,,196629,2011,11,1317,1,1,344
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0938949999999999,0.0612,0.000185,0.0002399999999999,0.0939119041427457,0.000185033305995,0.99982,0.0612,0.00024,199964,18779,0.6825,8,3,3,3,3,1.0,0.0938949999999999,,194178,3914,37,1835,1,219,221
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0974,0.12732,8.999999999999999e-05,0.0001799999999999,0.0974248433350504,9.00229558537427e-05,0.999745,0.12732,0.00018,199949,19480,0.7025,3,0,0,2,3,79.0,0.0974,,194379,3607,18,1945,79,84,172
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.130685,0.0890799999999999,0.0,0.0,0.1439262114537444,0.0,0.908,0.0981057268722467,0.0,181600,26137,0.7075,0,0,0,0,0,,0.130685,,117632,50518,0,13450,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.133285,0.11226,0.0,0.0,0.1474391592920354,0.0,0.904,0.1241814159292035,0.0,180800,26657,0.6475,0,0,0,0,0,,0.133285,,116003,52502,0,12295,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.126315,0.10636,0.0,0.0,0.1385032894736842,0.0,0.912,0.1166228070175438,0.0,182400,25263,0.65,0,0,0,0,0,,0.126315,,122983,51873,0,7544,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14995,0.1691399999999999,0.0,0.0,0.1619330453563714,0.0,0.926,0.1826565874730021,0.0,185200,29990,0.69,0,0,0,0,0,,0.14995,,122099,50100,0,13001,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.134425,0.1269,0.0,0.0,0.1473958333333333,0.0,0.912,0.1391447368421052,0.0,182400,26885,0.64,0,0,0,0,0,,0.134425,,115992,52699,0,13709,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.136575,0.13566,0.0,0.0,0.1490993449781659,0.0,0.916,0.1481004366812227,0.0,183200,27315,0.6675,0,0,0,0,0,,0.136575,,122785,50067,0,10348,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.148125,0.17094,0.0,0.0,0.1585920770877944,0.0,0.934,0.1830192719486081,0.0,186800,29625,0.65,0,0,0,0,0,,0.148125,,120035,54303,0,12462,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.151055,0.1570399999999999,0.0,0.0,0.1663601321585903,0.0,0.908,0.1729515418502202,0.0,181600,30211,0.68,0,0,0,0,0,,0.151055,,112477,52762,0,16361,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.16931,0.15806,0.0,0.0,0.1840326086956521,0.0,0.92,0.1718043478260869,0.0,184000,33862,0.6825,0,0,0,0,0,,0.16931,,118274,50843,0,14883,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1104899999999999,0.11292,0.0,0.0,0.1244256756756756,0.0,0.888,0.1271621621621621,0.0,177600,22098,0.6575,0,0,0,0,0,,0.1104899999999999,,115097,50183,0,12320,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.15018,0.15346,0.0,0.0,0.161137339055794,0.0,0.932,0.164656652360515,0.0,186400,30036,0.6675,0,0,0,0,0,,0.15018,,122472,48403,0,15525,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.15139,0.1422199999999999,0.0,0.0,0.1641973969631236,0.0,0.922,0.1542516268980477,0.0,184400,30278,0.635,0,0,0,0,0,,0.15139,,117127,57329,0,9944,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12684,0.11792,0.0,0.0,0.1326778242677824,0.0,0.956,0.123347280334728,0.0,191200,25368,0.68,0,0,0,0,0,,0.12684,,128310,50676,0,12214,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13358,0.10674,0.0,0.0,0.145195652173913,0.0,0.92,0.1160217391304347,0.0,184000,26716,0.67,0,0,0,0,0,,0.13358,,126022,48404,0,9574,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.125565,0.13354,0.0,0.0,0.1376809210526315,0.0,0.912,0.1464254385964912,0.0,182400,25113,0.6775,0,0,0,0,0,,0.125565,,113640,54275,0,14485,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.113155,0.095,0.0,0.0,0.1251714601769911,0.0,0.904,0.1050884955752212,0.0,180800,22631,0.66,0,0,0,0,0,,0.113155,,128225,40536,0,12039,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1244099999999999,0.09778,0.0,0.0,0.1352282608695652,0.0,0.92,0.1062826086956521,0.0,184000,24882,0.6925,0,0,0,0,0,,0.1244099999999999,,122925,46937,0,14138,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12538,0.09968,0.0,0.0,0.1402460850111856,0.0,0.894,0.1114988814317673,0.0,178800,25076,0.67,0,0,0,0,0,,0.12538,,112350,53352,0,13098,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1248799999999999,0.12356,0.0,0.0,0.1354446854663774,0.0,0.922,0.1340130151843817,0.0,184400,24976,0.6475,0,0,0,0,0,,0.1248799999999999,,122399,50456,0,11545,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1317299999999999,0.12958,0.0,0.0,0.1407371794871794,0.0,0.936,0.1384401709401709,0.0,187200,26346,0.66,0,0,0,0,0,,0.1317299999999999,,115557,57314,0,14329,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.137295,0.11676,0.0,0.0,0.1515397350993377,0.0,0.906,0.1288741721854304,0.0,181200,27459,0.635,0,0,0,0,0,,0.137295,,124502,44710,0,11988,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.128935,0.11584,0.0,0.0,0.1386397849462365,0.0,0.93,0.1245591397849462,0.0,186000,25787,0.675,0,0,0,0,0,,0.128935,,127457,47050,0,11493,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12332,0.09812,0.0,0.0,0.1343355119825708,0.0,0.918,0.1068845315904139,0.0,183600,24664,0.6525,0,0,0,0,0,,0.12332,,122479,47488,0,13633,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1322549999999999,0.1205,0.0,0.0,0.1428239740820734,0.0,0.926,0.1301295896328293,0.0,185200,26451,0.6975,0,0,0,0,0,,0.1322549999999999,,115808,58016,0,11376,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.152965,0.14058,0.0,0.0,0.1669923580786026,0.0,0.916,0.153471615720524,0.0,183200,30593,0.6875,0,0,0,0,0,,0.152965,,119670,50810,0,12720,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.116625,0.13356,0.0,0.0,0.1284416299559471,0.0,0.908,0.1470925110132158,0.0,181600,23325,0.67,0,0,0,0,0,,0.116625,,121330,46997,0,13273,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.118095,0.1036,0.0,0.0,0.129206783369803,0.0,0.914,0.1133479212253829,0.0,182800,23619,0.645,0,0,0,0,0,,0.118095,,123899,51215,0,7686,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.128885,0.13244,0.0,0.0,0.1376976495726495,0.0,0.936,0.1414957264957265,0.0,187200,25777,0.6675,0,0,0,0,0,,0.128885,,126589,48149,0,12462,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach0_0_wom0,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.144815,0.13948,0.0,0.0,0.1563876889848812,0.0,0.926,0.1506263498920086,0.0,185200,28963,0.655,0,0,0,0,0,,0.144815,,123381,49134,0,12685,1,1,1
